scan_id,Dice_ET,Dice_TC,Dice_WT,Hausdorff95_ET,Hausdorff95_TC,Hausdorff95_WT,Sensitivity_ET,Sensitivity_TC,Sensitivity_WT,Specificity_ET,Specificity_TC,Specificity_WT
01756,0.9206139999999999,0.689875,0.951368,2.0,12.247449000000001,2.236068,0.917942,0.5331899999999999,0.937944,0.9999030000000001,0.999967,0.9995299999999999
01757,0.910932,0.927105,0.931055,1.7320509999999998,2.0,2.0,0.961318,0.912307,0.9563950000000001,0.99979,0.9999040000000001,0.999589
01758,0.868093,0.8787290000000001,0.889595,2.236068,3.605551,3.605551,0.882986,0.804417,0.979324,0.9998670000000001,0.999967,0.99785
01759,0.8671479999999999,0.737704,0.9493299999999999,2.0,10.77033,2.236068,0.911216,0.6061300000000001,0.930271,0.9996790000000001,0.999859,0.999466
01760,0.908178,0.8996209999999999,0.922716,1.0,5.0,2.236068,0.993856,0.855183,0.936897,0.999815,0.9999100000000001,0.999092
01761,0.9232370000000001,0.836275,0.899083,2.0,5.385165,3.0,0.935976,0.754317,0.9859040000000001,0.999898,0.999922,0.998784
01762,0.83054,0.917457,0.926991,2.0,2.236068,2.44949,0.981799,0.9502459999999999,0.945892,0.999201,0.9996010000000001,0.998352
01763,0.852967,0.627949,0.8895299999999999,2.0,25.420461,5.099019999999999,0.9745149999999999,0.46968999999999994,0.87035,0.99956,0.999886,0.998935
01764,0.771362,0.517224,0.891874,2.236068,89.060092,3.0,0.764208,0.362799,0.963151,0.9998360000000001,0.9998959999999999,0.998806
01765,0.83237,0.9279069999999999,0.891899,2.828427,4.0,5.0,0.976453,0.939227,0.838031,0.9983799999999999,0.999446,0.999467
01766,0.879811,0.922575,0.9582729999999999,1.4142139999999999,4.582576,1.4142139999999999,0.8275370000000001,0.883749,0.9650799999999999,0.9999239999999999,0.9999399999999999,0.9994540000000001
01767,0.8483780000000001,0.9197559999999999,0.941067,1.4142139999999999,2.44949,1.7320509999999998,0.94275,0.863777,0.959024,0.9994799999999999,0.9999450000000001,0.9993989999999999
01768,0.915905,0.964325,0.9660690000000001,1.0,1.0,1.0,0.916049,0.9862290000000001,0.9743430000000001,0.99982,0.999822,0.9994770000000001
01769,0.8547819999999999,0.9688379999999999,0.96888,1.4142139999999999,1.0,1.0,0.792876,0.982806,0.965698,0.999935,0.9999319999999999,0.999864
01770,0.889028,0.967931,0.93763,1.4142139999999999,1.0,1.7320509999999998,0.8952690000000001,0.967649,0.962209,0.9996709999999999,0.9998469999999999,0.998607
01771,0.92735,0.902817,0.882724,1.0,4.242641000000001,3.741657,0.9090450000000001,0.8310639999999999,0.9871200000000001,0.9999319999999999,0.9999809999999999,0.999025
01772,0.812963,0.736304,0.876843,4.324021,15.842979999999999,10.816654,0.965616,0.616771,0.9108879999999999,0.9994850000000001,0.9998239999999999,0.9984299999999999
01773,0.0,0.222867,0.951319,373.128664,9.0,1.4142139999999999,0.0,0.129905,0.957816,1.0,0.999994,0.99965
01774,0.0,0.530622,0.93247,373.128664,8.717798,2.828427,0.0,0.361286,0.899325,1.0,0.999999,0.999527
01775,0.901576,0.917883,0.8652040000000001,3.1622779999999997,2.236068,4.690416,0.9179459999999999,0.894734,0.9322879999999999,0.99976,0.999878,0.9983549999999999
01776,0.13883,0.282396,0.7786489999999999,23.622024,23.381615,7.2801100000000005,0.074623,0.16477999999999998,0.6998,0.999999,0.999983,0.998814
01777,0.959572,0.9673209999999999,0.9376,1.4142139999999999,1.4142139999999999,3.0,0.9362030000000001,0.9439069999999999,0.910437,0.999919,0.9999540000000001,0.999704
01778,0.97009,0.9886729999999999,0.983253,1.0,1.0,1.0,0.971986,0.988426,0.986593,0.9998889999999999,0.999948,0.9994860000000001
01779,0.9768709999999999,0.986159,0.966678,1.0,1.0,1.0,0.9720719999999999,0.984459,0.93758,0.999915,0.999925,0.9999620000000001
01780,0.988344,0.991094,0.973886,1.0,1.0,1.0,0.991297,0.995052,0.964255,0.999978,0.9999790000000001,0.999923
01781,0.8726780000000001,0.9272799999999999,0.932622,1.4142139999999999,1.0,1.7320509999999998,0.867157,0.923875,0.94909,0.9998959999999999,0.999934,0.999235
01782,0.8903040000000001,0.950235,0.9820780000000001,3.0,2.0,1.0,0.854195,0.984883,0.9827450000000001,0.99982,0.9996209999999999,0.999605
01783,0.860841,0.876835,0.94815,1.0,1.0,2.236068,0.755682,0.780682,0.9743870000000001,1.0,1.0,0.999819
01784,0.338065,0.108154,0.9201540000000001,15.303582,15.812968,2.44949,0.5770930000000001,0.8502200000000001,0.9831139999999999,0.9999530000000001,0.999647,0.9994299999999999
01785,0.916011,0.957241,0.985936,1.4142139999999999,1.4142139999999999,1.0,0.9078930000000001,0.973224,0.990917,0.999875,0.999868,0.999491
01786,0.830684,0.9241510000000001,0.974967,3.0,2.236068,1.4142139999999999,0.725328,0.8964030000000001,0.96304,0.9999389999999999,0.999858,0.9998389999999999
01787,0.49768500000000004,0.102475,0.861958,3.008114,12.188092,35.580894,0.34621599999999997,0.606299,0.776133,0.9999969999999999,0.999273,0.9996309999999999
01788,0.945873,0.9715450000000001,0.9745860000000001,1.7320509999999998,1.0,1.0,0.936868,0.9494600000000001,0.9666819999999999,0.9998379999999999,0.99998,0.9997969999999999
01789,0.8802770000000001,0.949417,0.989484,2.0,1.4142139999999999,1.0,0.80042,0.916516,0.995499,0.9999459999999999,0.9999469999999999,0.999662
01790,0.787304,0.9286620000000001,0.96062,2.0,2.236068,2.0,0.659561,0.870259,0.9944069999999999,0.999942,0.999977,0.998548
01791,0.975907,0.982866,0.9662200000000001,1.0,1.0,2.0,0.9867450000000001,0.995276,0.987657,0.999724,0.999724,0.999303
01792,0.8779170000000001,0.879141,0.25566300000000003,1.0,1.0,40.124805,0.810945,0.814262,0.977449,0.9999979999999999,0.9999969999999999,0.9953219999999999
01793,0.966197,0.986467,0.988778,1.0,1.0,1.0,0.96262,0.991051,0.981554,0.999898,0.9998739999999999,0.999958
01794,0.9793940000000001,0.9838399999999999,0.979358,1.0,1.0,1.0,0.9990120000000001,0.9996940000000001,0.9730790000000001,0.999958,0.999964,0.9999520000000001
01795,0.968499,0.9817540000000001,0.972824,1.0,1.0,1.0,0.951783,0.97736,0.950468,0.999975,0.9999709999999999,0.999972
01796,0.946816,0.953111,0.945483,1.0,1.0,17.720045000000002,0.8997719999999999,0.910675,0.904458,1.0,1.0,0.9999319999999999
01797,1.0,1.0,0.8623280000000001,0.0,0.0,14.035669,1.0,1.0,0.7789010000000001,1.0,1.0,0.999768
01798,0.970601,0.9911479999999999,0.959656,1.0,1.0,1.0,0.972673,0.9954790000000001,0.999718,0.999983,0.999985,0.999497
mean,0.8272638630136984,0.8413773333333329,0.9126809497716899,14.745863493150678,8.588975525114154,4.265950251141554,0.816949894977169,0.8191531598173513,0.9105026392694059,0.9998049452054796,0.9998418584474879,0.9993685205479453
sd,0.22410503709188206,0.23004817958385973,0.10453215937775112,65.41892937425831,36.19432063008462,6.728123692818973,0.2396282702197024,0.24715058884456756,0.1209621212274613,0.0003625246667247126,0.00025469713962061066,0.0007826167576175551
median,0.893122,0.9316989999999999,0.939105,1.4142139999999999,2.0,2.236068,0.897051,0.9233950000000001,0.949142,0.9999129999999999,0.999925,0.999589
25quantile,0.8127807499999999,0.8368282499999999,0.8918802499999999,1.0,1.0,1.4142139999999999,0.804141,0.78890575,0.8944125,0.99979,0.9998225,0.999204
75quantile,0.9521389999999998,0.9661949999999999,0.9661445000000001,2.828427,5.0,4.242641000000001,0.9611084999999999,0.9658035,0.9770935,0.9999790000000001,0.9999765,0.9998319999999999
