scan_id,Dice_ET,Dice_TC,Dice_WT,Hausdorff95_ET,Hausdorff95_TC,Hausdorff95_WT,Sensitivity_ET,Sensitivity_TC,Sensitivity_WT,Specificity_ET,Specificity_TC,Specificity_WT
00119,0.9432790000000001,0.931356,0.961943,1.0,2.236068,1.7320509999999998,0.940843,0.891286,0.953817,0.99975,0.9998360000000001,0.999492
00125,0.8839819999999999,0.8630700000000001,0.907483,2.44949,4.242641000000001,3.316625,0.8432209999999999,0.7713479999999999,0.92311,0.9997879999999999,0.999922,0.9990450000000001
00129,0.921158,0.9526049999999999,0.968065,1.0,1.0,1.4142139999999999,0.8890389999999999,0.936092,0.988084,0.9999389999999999,0.9999520000000001,0.9997149999999999
00135,0.912004,0.944059,0.9074409999999999,1.4142139999999999,1.4142139999999999,2.4684369999999998,0.973341,0.9830639999999999,0.987241,0.9996280000000001,0.9996889999999999,0.998341
00141,0.883167,0.924211,0.917708,2.44949,4.690416,5.0,0.8179960000000001,0.8746940000000001,0.907832,0.999647,0.9997299999999999,0.998842
00145,0.740082,0.754592,0.8454879999999999,6.0,7.874008,6.63325,0.9727450000000001,0.976269,0.9487030000000001,0.999066,0.9990290000000001,0.997365
00153,0.982743,0.9932190000000001,0.989215,1.0,1.0,1.0,0.9753350000000001,0.992867,0.99524,0.9999790000000001,0.999978,0.9999290000000001
00161,0.976216,0.978987,0.9752620000000001,1.0,1.0,1.0,0.9828549999999999,0.979691,0.9844450000000001,0.999923,0.9999299999999999,0.999791
00163,1.0,0.940184,0.9730110000000001,0.0,1.4142139999999999,1.0,1.0,0.8992290000000001,0.9991469999999999,1.0,0.9999680000000001,0.999813
00174,0.97457,0.9880180000000001,0.9834700000000001,1.0,1.0,1.0,0.9631430000000001,0.985634,0.995458,0.999943,0.9999530000000001,0.999516
00181,0.964276,0.984369,0.906852,1.0,1.0,20.049938,0.93955,0.978283,0.930107,0.999974,0.99997,0.9992200000000001
00182,0.9545629999999999,0.978057,0.9893360000000001,1.0,1.4142139999999999,1.0,0.91595,0.96204,0.9925780000000001,0.999993,0.999985,0.9998
00190,0.9800690000000001,0.9943129999999999,0.9858379999999999,1.0,1.0,1.0,0.9713219999999999,0.9925450000000001,0.9943299999999999,0.999959,0.99997,0.999539
00200,0.958781,0.969699,0.9795879999999999,1.0,1.0,1.0,0.9658700000000001,0.980151,0.969389,0.999936,0.9999239999999999,0.999862
00208,0.973635,0.992726,0.960543,1.0,1.0,1.4142139999999999,0.956874,0.9883430000000001,0.983507,0.999983,0.9999889999999999,0.9993219999999999
